# NACRE (Angulo et al. 1999, Nucl. Phys. A 656, 3) recommended reaction rates,
# with lower/upper bounds as factor uncertainties.
# Reformatted from data/netgen/netgen_nacre_log_100_{rec,low,up}.txt
# (the NACRE-project NetGen distribution format) into ReacNetJl's per-reaction block format.
reaction: d p -> he3 ; label: d+p_to_he3 ; table: nacre ; variant: standard
0.00486 0.1833 0.1762 0.1912
0.00534 0.3688 0.3544 0.3845
0.00586 0.7452 0.7149 0.7766
0.00643 1.433 1.374 1.492
0.007049999999999999 2.781 2.666 2.897
0.0077399999999999995 5.101 4.886 5.309
0.0085 9.278 8.876 9.638
0.00933 16.61 15.88 17.26
0.01024 29.07 27.82 30.31
0.01123 49.9 47.78 51.93
0.01233 84.03 80.48 87.34
0.01353 139.0 133.0 144.4
0.014849999999999999 226.5 217.0 235.9
0.016300000000000002 360.6 346.4 375.9
0.01789 570.0 546.9 594.2
0.01963 881.6 845.9 921.2
0.02154 1310.0 1256.0 1367.0
0.02364 1983.0 1899.0 2063.0
0.02595 2982.0 2857.0 3100.0
0.02848 4342.0 4163.0 4520.0
0.031259999999999996 6230.0 5976.0 6490.0
0.034300000000000004 8655.0 8293.0 9003.0
0.03765 12420.0 11880.0 12900.0
0.04132 17670.0 16910.0 18350.0
0.04535 23950.0 22930.0 24890.0
0.049769999999999995 33420.0 32040.0 34790.0
0.05462 44280.0 42480.0 46110.0
0.05995 60020.0 57630.0 62520.0
0.06579 78320.0 75180.0 81500.0
0.07221 102800.0 98790.0 107000.0
0.07925 133300.0 128400.0 139100.0
0.08697 170800.0 163900.0 177500.0
0.09545000000000001 217200.0 208700.0 225700.0
0.10476 273600.0 263300.0 285000.0
0.11498 342500.0 329100.0 356500.0
0.12619 425400.0 408600.0 442200.0
0.13849 523900.0 503400.0 545200.0
0.15199000000000001 640100.0 615400.0 665700.0
0.16680999999999999 774600.0 744400.0 804800.0
0.18307 935600.0 899900.0 972600.0
0.20092 1.118e6 1.078e6 1.169e6
0.22050999999999998 1.313e6 1.265e6 1.37e6
0.24201 1.565e6 1.508e6 1.631e6
0.26561 1.84e6 1.772e6 1.914e6
0.29151 2.163e6 2.078e6 2.241e6
0.31993 2.513e6 2.415e6 2.604e6
0.35112 2.923e6 2.813e6 3.034e6
0.38534999999999997 3.356e6 3.232e6 3.48e6
0.42291999999999996 3.849e6 3.71e6 3.992e6
0.46416 4.4e6 4.242e6 4.565e6
0.50941 5.002e6 4.819e6 5.186e6
0.55908 5.637e6 5.44e6 5.845e6
0.6135900000000001 6.386e6 6.17e6 6.621e6
0.67342 7.171e6 6.925e6 7.43e6
0.73907 8.037e6 7.759e6 8.322e6
0.81113 8.99e6 8.681e6 9.309e6
0.89022 9.971e6 9.67e6 1.036e7
0.9770099999999999 1.109e7 1.071e7 1.149e7
1.07227 1.22e7 1.179e7 1.262e7
1.1768100000000001 1.345e7 1.305e7 1.392e7
1.29155 1.485e7 1.443e7 1.536e7
1.41747 1.628e7 1.582e7 1.685e7
1.5556800000000002 1.789e7 1.735e7 1.849e7
1.70735 1.959e7 1.893e7 2.019e7
1.8738199999999998 2.135e7 2.065e7 2.204e7
2.0565100000000003 2.321e7 2.25e7 2.402e7
2.25702 2.51e7 2.435e7 2.595e7
2.47708 2.735e7 2.656e7 2.825e7
2.71859 2.952e7 2.864e7 3.047e7
2.98365 3.204e7 3.105e7 3.303e7
3.27455 3.444e7 3.334e7 3.55e7
3.59381 3.71e7 3.588e7 3.824e7
3.9442100000000004 3.984e7 3.856e7 4.112e7
4.32876 4.251e7 4.115e7 4.387e7
4.7508099999999995 4.552e7 4.407e7 4.697e7
5.21401 4.866e7 4.712e7 5.02e7
5.72237 5.18e7 5.016e7 5.344e7
6.28029 5.509e7 5.333e7 5.684e7
6.89261 5.848e7 5.661e7 6.036e7
7.564629999999999 6.182e7 5.986e7 6.383e7
8.30218 6.53e7 6.324e7 6.743e7
9.11163 6.881e7 6.661e7 7.103e7
10.0 7.22e7 7.0e7 7.45e7
end
reaction: d d -> n he3 ; label: d+d_to_n+he3 ; table: nacre ; variant: standard
0.001 1.39e-8 1.26e-8 1.52e-8
0.0010999999999999998 3.131e-8 2.838e-8 3.424e-8
0.0012000000000000001 7.632e-8 6.92e-8 8.349e-8
0.00132 2.029e-7 1.84e-7 2.221e-7
0.0014500000000000001 5.936e-7 5.385e-7 6.497e-7
0.00159 1.928e-6 1.749e-6 2.111e-6
0.0017500000000000003 7.024e-6 6.374e-6 7.692e-6
0.0019199999999999998 2.903e-5 2.635e-5 3.18e-5
0.0021000000000000003 8.757e-5 7.947e-5 9.594e-5
0.00231 0.0001994 0.0001809 0.0002184
0.0025399999999999997 0.000492 0.000446 0.0005388
0.00278 0.001326 0.001201 0.001451
0.0030499999999999998 0.003629 0.003286 0.003973
0.00335 0.007668 0.00695 0.008394
0.00368 0.01743 0.01581 0.01908
0.00404 0.04176 0.03791 0.04571
0.00443 0.08417 0.07632 0.09199
0.00486 0.1817 0.1645 0.1982
0.00534 0.3654 0.331 0.399
0.00586 0.7372 0.6685 0.8068
0.00643 1.417 1.286 1.551
0.007049999999999999 2.75 2.498 3.012
0.0077399999999999995 5.05 4.582 5.529
0.0085 9.166 8.326 10.05
0.00933 16.4 14.92 17.99
0.01024 28.85 26.21 31.57
0.01123 49.58 44.98 54.19
0.01233 83.48 75.84 91.44
0.01353 138.0 125.6 151.4
0.014849999999999999 225.5 204.7 247.2
0.016300000000000002 359.7 326.9 394.4
0.01789 569.9 516.8 623.3
0.01963 881.6 800.2 966.7
0.02154 1310.0 1189.0 1437.0
0.02364 1983.0 1799.0 2174.0
0.02595 2986.0 2709.0 3273.0
0.02848 4364.0 3958.0 4774.0
0.031259999999999996 6275.0 5696.0 6859.0
0.034300000000000004 8715.0 7927.0 9526.0
0.03765 12500.0 11390.0 13660.0
0.04132 17810.0 16250.0 19470.0
0.04535 24240.0 22060.0 26490.0
0.049769999999999995 34000.0 30860.0 37140.0
0.05462 45140.0 40990.0 49320.0
0.05995 61320.0 55730.0 67000.0
0.06579 80180.0 72900.0 87510.0
0.07221 105500.0 96090.0 115100.0
0.07925 137100.0 125400.0 149700.0
0.08697 176100.0 160200.0 192500.0
0.09545000000000001 224700.0 204100.0 245800.0
0.10476 284400.0 258700.0 310600.0
0.11498 357400.0 325100.0 389700.0
0.12619 444700.0 405100.0 485500.0
0.13849 549900.0 501200.0 599800.0
0.15199000000000001 675300.0 614800.0 736000.0
0.16680999999999999 819500.0 746800.0 893500.0
0.18307 994800.0 906400.0 1.084e6
0.20092 1.199e6 1.088e6 1.3e6
